station_id,slp_dg_uav,ele_mt_sav,ele_mt_smn,ele_mt_smx,urb_pc_use,dor_pc_pva,cly_pc_uav,snd_pc_uav,kar_pc_use,swc_pc_syr,gwt_cm_sav,ari_ix_uav,for_pc_use,hand_p50_m,gageii_Hydro_STRAHLER_MAX,gageii_Hydro_MAINSTEM_SINUOUSITY,gageii_Hydro_STREAMS_KM_SQ_KM
6918740,17.6580216,366.1401714,301.960732,419.632349,4.204290856,267.9446563,20.18059611,31.95261051,84.08581713,81.06751495,141.2089497,75.67723542,12.61287257,12.199981689453123,5,1.77775551112676,0.931675281106885
6919020,18.37318418,336.2494737,283.4147225,388.7979467,0.967009694,77.77662578,23.20823265,34.81234897,96.70096937,80.33981678,131.8183954,87.03087243,14.5051454,11.29998779296875,6,1.73666161328895,0.867456127019857
6919500,12.49073961,292.9521662,257.373676,325.1587748,0.0,0.0,22.09900084,36.5113927,84.55269888,79.82737404,99.6103757,85.513525,17.29487023,8.0,5,1.89825987407281,0.707180687921722
6919900,17.8231716,322.6805024,274.4438867,370.7517443,0.9901762,119.63573,22.7740526,36.63651941,96.04709142,80.09558375,125.3246179,89.11585802,17.8231716,10.399993896484377,6,1.76784622060814,0.838420573234113
6921070,16.65646555,365.0789707,310.322406,428.2874663,1.753312163,0.0,21.91640204,32.43627501,87.66560815,80.74128179,132.3245833,78.89904733,9.643216896,11.699981689453123,5,1.60543654154914,1.0321580833752
6921200,15.30794959,331.4727711,285.9942607,382.4727711,0.0,0.0,23.91867123,35.39963342,95.67468492,80.5214896,135.0,85.15046957,15.30794959,10.100006103515623,4,1.57591605150835,1.000247204045
6921350,18.48996224,337.4819352,288.2699521,396.6513775,0.924498112,0.844793929,22.18795469,34.20643015,92.44981122,80.21065907,140.3106944,82.28033199,25.88594714,11.399993896484377,5,1.86457485463038,0.949780728971471
6921590,10.97074055,290.4799129,252.7027003,338.8929966,2.742685137,0.0,24.68416623,21.02725271,11.88496893,76.91023968,84.54688342,79.53786896,8.22805541,7.199981689453125,5,1.49047060596168,1.01497135057373
6921720,10.61695644,276.374432,244.5400049,313.4917734,2.895533575,89.68241892,25.09462431,23.1642686,0.0,77.3882867,75.16966292,83.97047367,4.825889291,6.70001220703125,5,1.70018873302574,1.01210194268271
6923250,19.9748928,372.9797635,313.3192964,431.6789386,0.907949673,0.0,22.69874182,34.50208757,90.79496729,80.91764133,151.2784549,81.71547056,49.93723201,12.70001220703125,5,1.70218675828448,1.10376738907051
6923940,23.73997704,362.4233648,295.1062361,421.7629778,0.0,0.0,23.73997704,36.08476509,94.95990814,80.47899517,160.2958463,85.46391733,62.67353937,14.100006103515623,6,3.90844223632488,1.12721836013648
6923950,25.95072411,354.6559561,285.9868306,414.2437189,0.0,0.0,23.17028938,35.21883986,92.68115752,80.28543043,168.7558108,82.48623019,65.80362184,15.0,6,3.43803887600745,1.12708036938358
6927000,27.25818435,267.2481047,195.6748863,340.3461923,0.0,0.0,21.10311046,32.53396197,87.92962693,77.21669074,212.3858402,75.61947916,56.27496124,17.100006103515625,4,1.66565745453153,0.730748855490498
6928000,26.73347755,393.5146591,323.9449795,461.8215848,0.0,0.0,24.75321995,37.62489432,99.0128798,79.89272975,206.3922815,88.12146302,56.43734149,16.20001220703125,9,2.34346411942406,1.06788741211228
6928300,29.41894933,397.1760733,325.6392489,455.5491568,0.0,0.0,22.98355416,34.93500233,91.93421665,80.0,248.6899138,82.74079498,79.98276849,20.0,5,1.48796335716744,0.930614806077626
6930000,29.64947433,377.9975252,302.0892052,459.1550008,0.0,0.0,22.23710575,36.13529684,92.65460727,79.35530031,190.9288697,82.46260047,63.93167902,17.600006103515625,5,2.06154686342341,1.03369254952859
6930060,31.80690739,373.2493488,297.3348099,454.8031433,0.0,0.0,23.85518054,38.76466838,99.39658559,79.26336556,194.8002036,88.46296118,68.58364406,17.70001220703125,6,2.04410394474539,1.05309743732656
6932000,31.07647636,325.7821447,247.601398,386.5101309,0.0,0.0,22.33621739,38.84559545,97.11398864,78.7249703,199.3996925,85.46031,88.37372966,17.199981689453125,5,1.69770650496657,1.09289333438345
6933500,30.48135538,366.8984402,293.8775532,437.5573149,0.0,0.0,24.58173821,37.36424208,98.32695283,79.3291787,212.5826406,87.51098802,69.81213651,17.399993896484375,10,2.67468359960969,1.06199464405297
6934000,31.55267495,354.5378454,281.8794032,426.9056537,0.0,0.0,23.66450621,37.4688015,98.60210922,79.02611582,213.772319,86.76985611,70.99351864,17.800018310546875,10,2.36064764124689,1.05870476351801
7010350,28.4226299,366.2214663,301.402572,421.8803608,0.0,0.0,23.68552492,35.05457688,94.74209968,77.46505407,190.8949814,81.47820573,90.0049947,16.600006103515625,6,1.54425555652145,1.09819856529425
7013000,25.8355162,343.0035911,281.8058087,400.6295627,0.9936737,0.0,23.8481688,38.7532743,99.36737001,77.2957645,181.4860727,85.45593821,84.46226451,14.399993896484377,9,2.21704547103243,1.0482132406143
7014000,28.72401817,304.0,215.0,410.0,0.0,0.0,22.97921453,36.38375634,95.74672722,76.0,220.0,80.42725087,93.83179268,21.39999389648437,5,1.50917449758426,0.988941857336507
7014500,31.11983957,325.6828093,254.8566015,393.6416862,0.0,0.0,24.31237466,36.95480949,97.24949865,76.94070138,211.9792545,83.63456884,89.46953876,17.20001220703125,9,2.32284347331148,1.03165908204395
7015720,14.2077652,307.2875726,252.487752,360.9862305,0.0,0.0,16.23744594,26.38584965,67.65602474,76.96234366,183.0368511,57.50762103,51.4185788,11.399993896484377,5,1.36747703325329,1.1014215725369
7016500,22.79735482,269.5250706,213.5876336,323.6121233,0.949889784,24.77113046,21.84746504,35.14592202,94.98897842,75.97217088,193.4480641,79.79074187,68.39206446,13.100006103515623,5,2.68860144793276,0.984283970535573
7017200,22.397832,330.1838313,241.114332,505.3409648,0.678722182,155.7036482,16.96805454,24.43399854,30.54249818,78.443967,255.7526556,59.72755199,56.33394109,17.300018310546875,5,1.24390669129509,1.05475200497414
7018100,30.19576645,287.6227614,208.4165395,402.3276066,0.943617701,61.48045031,22.64682484,33.02661955,70.77132761,77.97811061,233.408205,82.09474003,78.32026922,16.599990844726562,6,1.66195505690292,1.0427652027549
7018500,31.28183504,273.0005431,197.4609713,380.0693674,0.977557345,56.61840892,23.46137628,33.23694973,77.22703026,77.48469341,231.025166,85.04748902,82.11481698,16.800003051757812,7,1.97548810634393,1.0499790613158
7019000,30.57875989,284.6311476,216.6453522,360.9925735,0.986411609,19.7056894,23.67387863,35.51081794,93.7091029,76.60651022,217.6453301,83.8449868,82.85857519,16.300003051757812,9,2.40063659170919,1.04273369235915
7019072,30.51099925,284.8457694,216.8533425,361.152472,0.984225782,19.72280407,23.62141877,35.43212816,93.5014493,76.61007834,217.5268271,83.65919148,82.6749657,20.699996948242188,2,1.13295912652986,0.77316088170756
7019090,30.53937526,284.7557767,216.7661304,361.0854252,0.985141137,19.71562774,23.6433873,35.46508094,93.58840804,76.6085822,217.5765164,83.73699667,82.75185553,21.90000915527344,3,1.11559854096004,1.46656576663841
7019150,30.5359701,283.162036,215.23915,359.8257378,2.95509388,19.59095491,23.64075104,35.46112656,93.57797288,76.58390795,218.3053225,83.72765994,81.75759736,16.800003051757812,2,1.08715485458622,0.620994048026271
7019175,30.53585133,283.1624956,215.2395438,359.8262934,2.955082387,19.59098443,23.6406591,35.46098864,93.57760892,76.58391022,218.3055143,83.7273343,81.75727937,16.199996948242188,3,1.28972576243423,0.964519425098234
7019195,30.51572104,283.2404501,215.3063338,359.9205192,2.953134294,19.59599238,23.62507435,35.43761153,93.51591931,76.58429544,218.3380423,83.67213833,81.70338214,9.800010681152344,1,2.12875146468697,0.831941936380053
7019220,30.52734065,283.1954407,215.2677705,359.866115,2.954258772,19.59310089,23.63407018,35.45110527,93.55152779,76.58407303,218.3192612,83.70399855,81.7344927,16.900001525878906,2,1.31862506124524,0.857434261875925
7020550,18.10292926,223.8849053,142.9402393,322.8561316,0.0,0.0,12.24609921,17.03805107,53.24390959,78.99778664,187.9579462,48.45195773,36.20585852,19.80000305175781,4,1.3542790519984,1.05647081856257
7021000,30.68015221,212.5062084,140.2848219,290.6771016,0.0,0.0,23.24253955,31.60985379,84.60284397,79.41578762,174.6141391,88.3216503,85.53254555,18.09999084472656,5,1.61887876604132,1.01247996608169
7030392,12.05047226,164.4533003,125.9951208,212.8254983,0.0,0.0,16.87066116,31.33122787,0.0,82.0,77.14244138,87.56676507,50.61198348,10.0,5,2.07335545395612,0.994484355579852
7030500,13.08031806,150.4785806,113.936891,198.3338753,0.0,0.0,18.68616866,37.37233732,0.0,81.87855405,68.00726295,99.97100234,52.32127225,8.300003051757812,6,1.56097570483331,1.09008522238868
7035000,20.3495564,279.2401294,213.3868152,386.0264414,0.0,0.0,15.09805798,23.63174292,4.595061124,79.78667146,183.5465421,60.39223191,47.26348584,12.300018310546877,4,1.8810925613572,1.14963954493662
7035800,36.76640687,299.7916964,221.9867034,456.2144239,0.967537023,0.0,22.25335152,36.76640687,20.31827748,79.76740444,241.5086582,89.0134061,73.53281373,14.599990844726562,6,3.09082771119333,1.06923760801788
7036100,37.28811803,293.6065555,207.5032312,451.7080955,0.887812334,0.0,21.30749602,32.84905636,39.0637427,79.5829422,255.5752672,81.67873474,73.68842373,16.600006103515625,6,3.01732360135057,1.02645517785897
7037300,51.22648777,263.6022743,162.4371106,458.4949252,0.0,0.0,25.61324389,34.47936677,98.51247649,78.3678497,286.8730063,89.6463536,98.51247649,26.20001220703125,4,1.43613321321765,0.946334466757137
7037500,41.36271567,273.4606826,186.0967497,440.8494898,0.94006172,0.0,22.56148127,34.78228363,57.3437649,79.10912812,257.1332665,86.48567821,82.72543134,18.80000305175781,6,2.6971520957237,0.999697291860691
7039500,41.18009279,250.2815459,168.7940319,397.9491504,0.0,28.84649513,23.53148159,36.27770079,65.69205278,79.03521263,237.8672175,90.20401278,86.28209918,18.5,6,2.20347166374255,0.963689553424097
7048550,56.70572934,488.7839954,380.8760766,660.9858015,8.799164897,0.0,21.50906975,40.08508453,15.64295982,83.64070575,379.518505,94.83544389,74.30405913,33.399993896484375,4,1.64068203342302,0.976776745073421
7048600,71.86784677,519.582322,387.3312971,707.2595181,2.913561355,0.0,20.39492949,39.81867186,7.769496948,84.01464147,414.8817102,95.17633761,82.55090507,42.0999755859375,5,1.44732217141843,0.869384289816125
7049000,53.16747303,494.7500206,391.0374408,655.6415927,0.0,0.0,20.88722155,37.97676645,37.02734729,82.85088029,324.800168,91.14423948,67.40876045,33.100006103515625,4,1.62435241551782,0.856249416813055
7050152,28.28575527,406.0,280.0,478.0,0.0,0.0,11.61736377,19.69900814,50.51027727,81.0,222.0,46.46945509,44.95414677,28.100006103515625,4,1.13754829203328,1.09081003362379
7050500,56.97006981,487.3830921,366.7999156,635.7254159,0.0,0.0,20.47361884,34.71613629,66.76180056,82.38059901,329.9356698,84.56494737,70.32242992,36.100006103515625,5,1.98489006856198,0.843311490685729
7050690,16.33965884,452.5409384,389.3258245,510.7579665,1.556157985,0.0,20.23005381,28.78892272,77.80789925,82.58220326,173.776365,72.36134631,24.89852776,9.0,3,1.42439707281676,0.789155177882523
7050700,17.02516524,445.3796496,382.5155409,500.599904,5.107549571,0.0,21.28145655,31.49655569,85.12582619,82.44899141,161.0789772,79.16701836,22.98397307,12.79998779296875,4,1.44640690793832,1.12446892354402
7052000,3.462574268,394.0,347.0,430.0,27.35433672,0.0,8.310178243,13.15778222,34.62574268,82.0,73.0,31.50942584,3.116316841,6.100006103515625,2,1.20753231353272,0.334209759970001
7052100,6.439002494,394.0,347.0,430.0,50.8681197,0.0,15.45360598,24.46820948,64.39002494,82.0,73.0,58.59492269,5.795102244,6.300018310546875,3,1.41415721089463,0.419127976249251
7052120,1.962004125,394.0,347.0,430.0,15.49983259,0.0,4.708809901,7.455615676,19.62004125,82.0,73.0,17.85423754,1.765803713,7.900009155273437,2,1.20944568587545,0.510604864355111
7052152,9.266288328,394.0,347.0,430.0,73.20367779,0.0,22.23909199,35.21189565,92.66288328,82.0,73.0,84.32322379,8.339659495,6.899993896484375,3,1.58440215142739,0.432305317074479
7052250,17.47813451,418.9725551,361.7530194,467.6521066,18.44914198,0.0,24.27518682,36.89828396,97.10074727,81.97510588,137.7440534,89.33268749,17.47813451,10.70001220703125,4,1.65835996754623,0.944880769662711
7052345,23.2106527,431.9562243,364.6143939,479.0882015,5.802663174,0.0,24.17776323,35.78308957,96.7110529,82.21146247,169.1371119,89.9412792,21.27643164,14.9000244140625,5,1.30907586813641,1.06535866040954
7052500,21.98841939,413.5085374,348.3640713,464.350696,9.560182342,0.0,23.90045586,36.3286929,95.60182342,81.86854786,152.3706839,87.95367755,21.03240115,13.20001220703125,6,1.84668945233677,0.991124977860131
7052820,28.77781542,422.5663581,346.6435796,478.2174911,0.0,0.0,20.31375206,33.0098471,84.64063358,82.36726688,185.5828906,78.71578923,40.62750412,16.5,5,2.06552248893615,1.00740861631186
7053250,21.75636438,385.0,280.0,545.0,0.0,0.0,16.14181873,27.37091003,70.18182058,80.0,183.0,63.16363852,11.22909129,16.5,4,1.44103956475364,0.872428923563267
7053810,52.77258042,360.3790065,254.5287398,429.1498623,0.0,0.0,23.45448019,37.13626029,97.72700077,80.17063832,222.0378451,86.97703069,89.90884071,33.20001220703125,5,1.44881993043585,1.12237412247347
7054080,33.90628097,374.5631374,285.6141752,496.3900383,0.0,0.0,19.84757911,31.42533359,82.69824628,78.61589037,209.4459233,71.94747426,60.36971978,21.20001220703125,5,1.87319572257349,1.00711132127627
7055646,91.79725081,618.0,358.0,777.0,0.0,0.0,21.71547869,38.49562131,0.0,85.0,491.0,102.6549902,98.7067213,58.29998779296875,4,2.63000538494306,0.854372536344937
7055875,46.42788947,525.3619917,322.9826354,679.7499697,0.0,0.0,11.47655695,20.3448055,11.47655695,82.99137827,419.2155433,51.64450626,51.64450626,49.79998779296875,4,1.40133712065074,0.937296887464131
7056000,87.50910466,455.13671,255.4615679,677.0707239,0.0,0.0,21.63146407,37.36343794,46.21267325,81.75942447,418.3421291,94.39184323,95.37509159,53.79998779296875,5,2.18685163122513,0.955123003828109
7056515,62.63493384,385.0,180.0,615.0,0.0,0.0,18.62119655,33.01030297,50.78508149,80.0,387.0,79.56329434,69.40627804,44.75001525878906,4,1.30993857551324,0.912766413654102
7056700,81.1236885,424.6618703,236.2514207,635.5606237,0.0,0.0,21.24668032,36.69881147,55.0482172,81.04071293,391.2242603,91.74702866,91.74702866,48.700042724609375,6,2.23927719900796,0.968170906584483
7057500,31.50710747,333.183683,241.6928485,407.3719922,0.0,0.0,24.61492771,37.41469012,98.45971085,77.85377941,163.3156469,85.65994844,72.86018603,17.300018310546875,6,1.71659371552614,1.06228080052951
7058000,47.00302349,287.0,187.0,439.0,0.0,0.0,23.98113443,37.41056971,95.92453773,76.0,209.0,80.57661169,84.4135932,24.699981689453125,5,1.67878187339252,1.04182843688096
7060710,55.63628053,278.0,102.0,396.0,0.0,0.0,18.04419909,26.31445701,75.18416288,79.0,309.0,69.16942985,75.18416288,42.100006103515625,4,1.50285034724968,1.14242036637234
7061270,37.1685274,359.0,204.0,537.0,0.0,0.0,13.46685775,19.39227517,53.86743101,79.0,403.0,49.01936222,53.86743101,34.399993896484375,4,1.13480924025374,0.894533985832957
7061290,62.05348369,359.0,204.0,537.0,0.0,0.0,22.48314627,32.37573062,89.93258506,79.0,403.0,81.8386524,89.93258506,37.20001220703125,4,1.25612322282884,0.898428740686551
7061500,52.32869978,338.0917308,228.6662028,463.3243016,0.0,0.0,23.86923148,32.13165776,91.80473645,78.70231694,304.5595048,81.70621544,90.88668909,31.0,6,1.53737357649432,0.933648920395207
7061600,52.80308782,337.1745288,228.0403149,461.9558053,0.0,0.0,24.085619,32.42294866,92.63699617,78.69600725,304.0962892,82.44692659,91.71062621,31.0,6,1.5477889015223,0.934734982773256
7061900,37.03848084,308.7534704,225.2387344,383.5334312,0.0,391.7979533,24.07501254,32.40867073,92.59620209,78.6363522,225.2220022,82.41061986,91.67024007,21.600006103515625,4,1.77288954806894,1.15191877393487
7062500,49.07919659,298.3070429,200.2531449,407.8191364,0.0,115.7232479,25.52118223,34.35543761,98.15839318,78.52998206,268.4767432,88.34255386,97.17680925,26.39999389648437,7,1.70180180530043,0.968089347799568
7063000,46.75280667,273.2855319,182.2361732,373.5258483,0.0,157.1762249,25.86325475,34.81591986,97.4845756,78.61189715,245.7508505,90.52139163,97.4845756,23.800018310546875,7,1.5759765515756,0.992478750652559
7064000,33.9075081,229.3217862,156.2116274,315.9511523,0.0,161.1396783,23.2508627,34.87629405,74.59651782,78.59022231,192.8506168,89.12830701,79.44044755,16.300003051757812,7,2.0453418967102,1.02558400853973
7064440,21.69410101,372.0,275.0,427.0,0.0,0.0,17.8201544,30.99157288,77.47893219,79.0,157.0,68.95624965,72.83019626,15.79998779296875,4,1.959719544195,1.03950262022835
7064533,33.912774,369.815853,280.2371204,427.2908853,0.0,0.0,23.9384287,38.89994664,99.74345293,79.13666581,172.6116723,88.77167311,86.77680405,17.100006103515625,5,1.95004902892944,1.07150806517645
7065200,31.0659604,376.9816215,280.0708095,456.5702451,0.0,0.0,24.47621123,34.83153136,94.13927394,79.0,176.6150941,84.72534655,87.54952477,20.0,5,1.83465158620726,1.03681637575355
7065495,31.46685492,358.365102,260.1794602,433.4985094,0.0,0.0,21.85198258,33.21501352,87.40793033,78.98582777,167.5778273,77.79305799,78.66713729,18.79998779296875,5,1.7416180507112,1.08572082063798
7066000,34.55010027,343.0858195,245.459961,416.4842765,0.0,0.0,22.73032912,34.55010027,90.92131649,78.87535786,178.2255908,80.91997168,83.64761117,19.89999389648437,5,1.69079731124814,1.08889639827773
7067000,42.64707358,324.6390488,227.0999282,402.564979,0.0,0.0,24.23129181,35.86231187,96.92516722,78.5132213,201.4409539,86.26339883,89.17115384,20.89999389648437,6,1.87956918337266,1.06438245384985
7068000,42.76909675,303.2829609,207.6435351,381.568014,0.0,0.0,24.86575392,36.80131581,99.46301569,78.48655848,198.5451712,88.52208397,92.50060459,21.09999084472656,6,1.82047932310375,1.05223193763003
7068510,18.25193452,174.4182677,108.4485443,234.2464194,0.0,0.0,19.0815679,32.3557021,71.34847129,78.91832058,136.5122147,77.98553838,66.37067097,13.20001220703125,5,1.75533390143527,0.96098375561108
7069305,25.57815953,248.164944,177.610605,319.8680448,0.913505697,2.826990285,24.66465383,32.88620511,91.35056975,77.60186791,146.1564614,81.30200707,62.11838743,13.5,6,1.59023022881138,0.976755526063717
7069500,27.80495084,229.7791933,156.4287511,304.5222891,0.958791408,3.7090878,25.88736803,34.5164907,95.87914084,77.64000978,163.9420218,86.29122676,71.90935563,14.600006103515623,6,1.58155342833089,0.993348652072852
7071500,28.69575522,294.8987543,209.3928916,358.8566825,0.0,0.0,22.95660418,37.30448179,95.65251741,78.46808809,143.5970523,86.08726567,73.6524384,13.500015258789062,5,1.6568660635978,0.987301416317771
7072000,28.1402155,264.6731988,184.3611106,337.1802525,0.0,0.0,24.25880646,36.87338582,97.03522585,78.32630332,145.5049058,87.33170326,76.65782842,13.899993896484377,7,1.7529141340582,1.02545510692824
7075000,61.26417123,394.5813638,234.8805093,530.3089462,0.0,0.0,18.12038867,34.51502605,13.80601042,82.2147437,374.2780305,85.42468947,81.11031121,43.199981689453125,4,2.50779875942742,0.971034120589821
7075300,61.26346542,375.9675441,198.8060043,542.949884,0.0,0.0,17.62373663,33.56902215,0.0,82.05290212,396.9902085,83.08332982,81.40487872,57.70001220703125,4,1.70550188378888,0.929299176398915
7076517,56.24117407,307.5259471,169.0237684,453.784918,0.0,225.9300332,20.36318371,38.7870166,5.81805249,81.74322577,324.5053779,95.99786608,88.24046276,34.0999755859375,6,2.17380621756768,0.954490711311952
7140850,6.785007771,796.1143121,742.6673293,842.5439938,0.0,0.0,20.35502331,39.7407598,2.907860473,34.48724615,197.398296,39.7407598,0.0,4.29998779296875,5,2.38556827066992,0.908335204210601
7141200,6.753506314,769.2928164,721.0128336,811.2212078,0.0,0.0,21.22530556,39.55625127,1.929573233,35.70685583,196.5374596,40.52103789,0.0,4.20001220703125,6,2.32769185058947,0.956642241233587
7141780,5.828112003,779.9528434,736.1414152,821.5889293,0.0,0.0,20.39839201,39.82543202,28.16920802,35.75786851,203.0428177,40.79678402,0.0,3.70001220703125,5,1.89875960463423,0.945196327867825
7141900,6.797144476,750.9937213,709.6525867,793.627786,0.0,0.0,21.36245407,38.84082558,22.33347471,36.65570732,200.854293,41.7538875,0.0,4.0,5,1.85916010581058,1.01731507453862
7142300,1.91556704,683.4788179,657.6397921,711.2594671,0.0,0.0,21.07123744,37.35355728,7.662268161,41.58075186,83.46846819,46.93139248,0.0,1.5,5,1.79417917934051,0.480886797978616
7142575,1.942273873,654.3910304,629.2411683,680.1133737,0.0,0.0,21.3650126,37.87434052,4.855684682,42.19361977,59.01833724,47.58570988,0.0,1.29998779296875,5,1.86725902649483,0.410448319680814
7143300,3.746534257,556.5965393,531.7584283,591.8313494,0.0,0.0,22.47920554,32.78217475,0.0,46.54320015,87.77306204,50.57821247,0.936633564,2.70001220703125,5,1.85404146075629,1.17106810848792
7143665,3.571941818,475.0577887,454.1577002,504.2160156,0.892985455,0.0,19.64568,31.25449091,0.0,53.63911802,75.43291977,55.36509818,7.143883637,2.399993896484375,6,1.62654233601949,1.04334284702943
7143672,3.717168854,473.7269093,452.9792249,502.5272592,0.929292213,0.0,20.4444287,32.52522747,0.0,53.73137443,73.57937906,57.61611723,7.434337707,2.300018310546875,6,1.60042379994967,1.0361975727191
7144100,2.850287005,464.2564436,443.4091975,491.9689797,0.950095668,0.0,20.9021047,33.25334839,0.0,55.25042574,62.2629351,60.80612276,8.550861014,1.899993896484375,6,1.57555676636592,0.997771497920856
7144200,2.87776619,463.900636,443.0710315,491.596817,0.959255397,0.0,21.10361873,33.57393888,0.0,55.2766848,62.1267208,61.39234538,8.63329857,1.899993896484375,6,1.57136539890734,0.994298700145086
7144480,1.515197876,437.9758252,412.3156051,471.3107702,11.36398407,0.0,16.66717664,25.7583639,0.0,55.33494499,74.96615525,48.48633204,2.272796814,2.100006103515625,4,2.45631701646593,1.06380848303204
7144780,3.969249965,554.5315289,526.4551354,580.729614,0.0,0.0,21.83087481,38.70018716,1.984624982,46.58344443,40.69599141,53.58487453,0.0,1.79998779296875,4,1.61030815634815,0.372979874991943
7144910,3.42414111,612.0249381,573.183573,641.5700563,1.369656444,0.0,15.06622089,26.70830066,13.01173622,44.1376122,65.08297534,34.92623932,0.684828222,3.10003662109375,4,1.81215216061794,0.844757052340827
7145200,5.9335717,539.1627105,503.0345411,568.7892282,0.0,0.0,21.75642957,37.57928743,5.9335717,47.25964486,86.80196388,53.4021453,0.988928617,4.29998779296875,4,1.54407422349396,1.12954897801315
7145500,3.99496167,512.3827402,482.4939072,541.3914092,0.0,54.03828963,21.97228918,36.95339544,1.997480835,48.76543378,67.06638334,55.92946337,2.996221252,2.699951171875,6,1.53063256037187,0.848030854754417
7145700,3.175680956,405.1343884,381.1567388,436.96774,1.587840478,0.0,17.46624526,26.99328813,0.0,54.73391208,85.40360865,50.01697506,7.145282151,3.0999755859375,4,1.77278603757914,1.05218120780189
7147070,4.486631476,428.7222966,398.8080338,461.1208396,0.897326295,0.0,20.63850479,27.81711515,34.09839922,60.51486337,70.08939026,61.91551437,0.0,4.0,5,1.90030677834319,1.10432054573395
7147800,6.749996782,420.3625286,385.6530593,455.8702515,1.928570509,244.0226535,23.14284611,28.92855764,53.99997426,61.94851005,91.34409244,68.46425307,0.964285255,4.600006103515625,6,1.97154071271405,1.07499735338525
7148400,13.26649655,558.184042,493.7232147,633.4110349,0.0,0.0,18.00453103,43.58991724,47.38034482,41.21041486,277.8175122,45.48513103,12.31888965,8.70001220703125,5,1.91472064361737,1.10636847102618
7149000,13.55075638,561.5791566,498.1443043,622.4082838,0.0,0.0,19.35822341,42.58809149,35.8127133,43.35304728,193.874405,48.39555851,9.679111703,8.29998779296875,6,1.79876316110378,1.23286497593618
7151500,4.943109334,467.8601103,431.4607098,511.9410747,0.0,0.0,21.74968107,37.56763094,0.0,49.98700632,106.6914415,56.35144641,4.943109334,3.5999755859375,4,1.4535036654963,1.14467737255073
7152000,4.915709975,418.690735,385.3488882,457.8097064,0.0,0.0,21.62912389,34.40996982,0.0,51.95493475,94.14851593,58.9885197,5.89885197,3.5,6,1.46711700476765,1.07589643723426
7153000,9.600187307,319.3906345,287.2332512,358.3688527,0.0,0.0,22.08043081,31.68061811,4.800093654,57.53477569,138.5063328,63.36123623,0.960018731,5.79998779296875,4,1.7555002344671,1.00814031193176
7154500,47.91016402,1757.533218,1573.021616,1992.978142,0.0,0.0,19.96256834,44.91577877,24.95321043,28.14197246,689.6995662,32.93823776,48.90829243,19.699951171875,5,1.62676461366348,0.619825791339211
7157500,3.894601298,833.8520036,790.811088,867.7208377,0.0,0.0,21.42030714,38.94601298,2.920950974,33.0881855,204.0612421,37.97236266,0.973650325,2.0,5,1.70966801084163,0.567097122864904
7160350,2.203568808,387.6050158,353.6614421,419.8307211,7.161598626,0.0,12.67052065,19.28122707,0.0,52.0,171.8489032,33.60442432,1.101784404,2.600006103515625,4,1.28107210443637,0.712551893906911
7160500,4.967337289,346.1231608,313.7579182,389.2362667,3.973869832,0.0,22.84975153,33.77789357,0.0,52.20413227,116.020199,59.60804747,0.993467458,3.300018310546875,5,1.60313489070777,1.06762730325009
7164600,18.98943915,1062.487455,961.1983513,1219.90963,0.999444166,360.6656578,19.98888331,42.97609912,16.99055082,37.81996378,355.0594399,43.97554329,11.99332999,6.5999908447265625,2,1.2316887218864,0.390503837369875
7165562,18.98389714,1057.854691,956.9209569,1214.715756,0.999152481,359.4062907,19.98304962,42.96355668,16.98559218,37.97531284,353.9316486,43.96270916,11.98982977,4.899993896484375,1,1.37796699607668,0.138380573865839
7166500,12.79394666,332.3400138,290.224426,395.8463357,0.0,125.8079175,23.61959383,29.52449228,30.50864203,68.39824416,113.3897768,76.76367994,0.984149743,7.100006103515625,5,2.36304656083675,1.07690179989228
7167500,13.82434435,383.834447,325.8094284,468.5202947,0.0,0.0,19.51672143,23.58270506,42.28622976,65.0,185.1713322,60.17655774,0.0,9.4000244140625,4,1.54002404065055,1.14131248594024
7169500,15.77149294,361.5513843,306.6660674,429.8584568,0.0,181.8641702,23.65723941,30.55726757,49.28591543,65.52850194,156.8828292,73.92887315,0.985718309,8.5999755859375,6,1.9018488522346,1.1179000724182
7169800,14.8733391,360.4029926,303.0407277,451.8725399,0.0,0.0,24.78889851,27.76356633,70.40047176,64.73663624,146.3980257,73.37513958,0.0,8.399993896484375,5,1.66835333893036,1.09931668014404
7170500,13.80990463,331.6310789,286.1459572,395.4877721,0.0,131.0540132,23.67412223,29.59265278,39.45687038,67.39947209,128.2188471,74.96805372,0.986421759,7.399993896484375,6,1.96898798040184,1.09111499150422
7170990,12.77780216,319.19204,276.5814127,379.9241525,0.0,147.752387,24.57269646,28.5043279,44.23085363,68.30123631,118.456074,75.68390511,0.982907859,6.70001220703125,6,1.72726903963327,1.09486310916652
7171000,12.9612146,315.655072,273.4951164,376.2924028,0.0,149.8848126,24.9254127,28.91347873,45.86275937,68.48302063,116.2986567,77.76728762,0.997016508,6.600006103515625,6,1.72089161362596,1.06857173937511
7172000,20.65478558,346.8176014,277.2325279,427.5911778,0.0,0.0,24.58903045,28.52327533,59.01367309,63.64494621,211.0929541,70.81640771,0.0,11.399993896484377,5,1.67064574992214,1.04752515913326
7174400,19.93275264,298.3150703,245.0864567,362.6437046,0.0,75.07020803,23.91930316,30.89576659,31.89240422,65.43966886,164.4893049,73.75118476,1.993275264,9.9000244140625,6,1.87292070240556,0.900580512672545
