block_index,block_id,trial_index,day_index,day_number,true_parameter_id,true_candidate_probability,top_ranked_parameter_id,probability_candidate_1_shared_limits,probability_candidate_2_shared_limits,probability_candidate_3_shared_limits
3,formal_parameter_block_04,2,257,258,candidate_2_shared_limits,1.0,candidate_2_shared_limits,6.045002793762611e-44,1.0,0.0
3,formal_parameter_block_04,2,258,259,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.0709240008825792e-61,1.0,0.0
3,formal_parameter_block_04,2,259,260,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.9506604399056216e-61,1.0,0.0
3,formal_parameter_block_04,2,260,261,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.101289122745731e-55,1.0,0.0
3,formal_parameter_block_04,2,261,262,candidate_2_shared_limits,1.0,candidate_2_shared_limits,7.598639188968434e-54,1.0,0.0
3,formal_parameter_block_04,2,262,263,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.6995661994566315e-50,1.0,0.0
3,formal_parameter_block_04,2,263,264,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.965599316512945e-53,1.0,0.0
3,formal_parameter_block_04,2,264,265,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.821024160161748e-43,1.0,0.0
3,formal_parameter_block_04,2,265,266,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.5741406873626406e-39,1.0,0.0
3,formal_parameter_block_04,2,266,267,candidate_2_shared_limits,1.0,candidate_2_shared_limits,6.133127701651367e-47,1.0,0.0
3,formal_parameter_block_04,2,267,268,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.060796915937476e-45,1.0,0.0
3,formal_parameter_block_04,2,268,269,candidate_2_shared_limits,1.0,candidate_2_shared_limits,8.679331340506356e-47,1.0,0.0
3,formal_parameter_block_04,2,269,270,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.618412558912901e-40,1.0,0.0
3,formal_parameter_block_04,2,270,271,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.9767747280568206e-48,1.0,0.0
3,formal_parameter_block_04,2,271,272,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.4428002567145486e-35,1.0,0.0
3,formal_parameter_block_04,2,272,273,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.0226176231900616e-53,1.0,0.0
3,formal_parameter_block_04,2,273,274,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.4770821272187676e-47,1.0,0.0
3,formal_parameter_block_04,2,274,275,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.9312269474596708e-36,1.0,0.0
3,formal_parameter_block_04,2,275,276,candidate_2_shared_limits,1.0,candidate_2_shared_limits,9.58919295552902e-57,1.0,0.0
3,formal_parameter_block_04,2,276,277,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.848719412315105e-54,1.0,0.0
3,formal_parameter_block_04,2,277,278,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.8621585753803158e-42,1.0,0.0
3,formal_parameter_block_04,2,278,279,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.971284043544675e-77,1.0,0.0
3,formal_parameter_block_04,2,279,280,candidate_2_shared_limits,1.0,candidate_2_shared_limits,4.852474854394094e-54,1.0,0.0
3,formal_parameter_block_04,2,280,281,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.6948521056411674e-31,1.0,0.0
3,formal_parameter_block_04,2,281,282,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.6203311684969193e-32,1.0,0.0
3,formal_parameter_block_04,2,282,283,candidate_2_shared_limits,1.0,candidate_2_shared_limits,4.5190912056932505e-49,1.0,0.0
3,formal_parameter_block_04,2,283,284,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.708299967434979e-70,1.0,0.0
3,formal_parameter_block_04,2,284,285,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.7914739686542218e-41,1.0,0.0
3,formal_parameter_block_04,2,285,286,candidate_2_shared_limits,1.0,candidate_2_shared_limits,5.910094163861029e-33,1.0,0.0
3,formal_parameter_block_04,2,286,287,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.9630772626352423e-50,1.0,0.0
3,formal_parameter_block_04,2,287,288,candidate_2_shared_limits,1.0,candidate_2_shared_limits,4.28623855874888e-45,1.0,0.0
3,formal_parameter_block_04,2,288,289,candidate_2_shared_limits,1.0,candidate_2_shared_limits,9.885913505567298e-47,1.0,0.0
3,formal_parameter_block_04,2,289,290,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.1953126345441613e-37,1.0,0.0
3,formal_parameter_block_04,2,290,291,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.861429735980185e-43,1.0,0.0
3,formal_parameter_block_04,2,291,292,candidate_2_shared_limits,1.0,candidate_2_shared_limits,9.614158019072843e-45,1.0,0.0
3,formal_parameter_block_04,2,292,293,candidate_2_shared_limits,1.0,candidate_2_shared_limits,9.916570242654241e-40,1.0,0.0
3,formal_parameter_block_04,2,293,294,candidate_2_shared_limits,1.0,candidate_2_shared_limits,8.399487122288163e-32,1.0,0.0
3,formal_parameter_block_04,2,294,295,candidate_2_shared_limits,1.0,candidate_2_shared_limits,4.71671740378951e-44,1.0,0.0
3,formal_parameter_block_04,2,295,296,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.3900352110021946e-42,1.0,0.0
3,formal_parameter_block_04,2,296,297,candidate_2_shared_limits,1.0,candidate_2_shared_limits,7.11000938962529e-40,1.0,0.0
3,formal_parameter_block_04,2,297,298,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.5989513111933875e-30,1.0,0.0
3,formal_parameter_block_04,2,298,299,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.0570035431367596e-44,1.0,0.0
3,formal_parameter_block_04,2,299,300,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.836743370131899e-40,1.0,0.0
3,formal_parameter_block_04,2,300,301,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.4018508864000392e-40,1.0,0.0
3,formal_parameter_block_04,2,301,302,candidate_2_shared_limits,1.0,candidate_2_shared_limits,5.808707129387935e-35,1.0,0.0
3,formal_parameter_block_04,2,302,303,candidate_2_shared_limits,1.0,candidate_2_shared_limits,5.312019474521089e-40,1.0,0.0
3,formal_parameter_block_04,2,303,304,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.881685828659338e-33,1.0,0.0
3,formal_parameter_block_04,2,304,305,candidate_2_shared_limits,1.0,candidate_2_shared_limits,8.165667886023966e-40,1.0,0.0
3,formal_parameter_block_04,2,305,306,candidate_2_shared_limits,1.0,candidate_2_shared_limits,4.8581492051751145e-32,1.0,0.0
3,formal_parameter_block_04,2,306,307,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.882194550394947e-39,1.0,0.0
3,formal_parameter_block_04,2,307,308,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.2960034084588313e-37,1.0,0.0
3,formal_parameter_block_04,2,308,309,candidate_2_shared_limits,1.0,candidate_2_shared_limits,4.534030267515785e-47,1.0,0.0
3,formal_parameter_block_04,2,309,310,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.049584832152474e-44,1.0,0.0
3,formal_parameter_block_04,2,310,311,candidate_2_shared_limits,1.0,candidate_2_shared_limits,8.341803075660353e-37,1.0,0.0
3,formal_parameter_block_04,2,311,312,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.336727087887901e-39,1.0,0.0
3,formal_parameter_block_04,2,312,313,candidate_2_shared_limits,1.0,candidate_2_shared_limits,6.335921127263747e-34,1.0,0.0
3,formal_parameter_block_04,2,313,314,candidate_2_shared_limits,1.0,candidate_2_shared_limits,4.2080074611199934e-61,1.0,0.0
3,formal_parameter_block_04,2,314,315,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.0363778711669672e-48,1.0,0.0
3,formal_parameter_block_04,2,315,316,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.7960263726893615e-23,1.0,0.0
3,formal_parameter_block_04,2,316,317,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.133402443635232e-29,1.0,0.0
3,formal_parameter_block_04,2,317,318,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.560475968261356e-45,1.0,0.0
3,formal_parameter_block_04,2,318,319,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.6578222964378974e-47,1.0,0.0
3,formal_parameter_block_04,2,319,320,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.738622888935023e-37,1.0,0.0
3,formal_parameter_block_04,2,320,321,candidate_2_shared_limits,1.0,candidate_2_shared_limits,7.957109185072878e-103,1.0,0.0
3,formal_parameter_block_04,2,321,322,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.823947088778131e-103,1.0,0.0
3,formal_parameter_block_04,2,322,323,candidate_2_shared_limits,1.0,candidate_2_shared_limits,6.228316874384199e-27,1.0,0.0
3,formal_parameter_block_04,2,323,324,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.87523379329613e-24,1.0,0.0
3,formal_parameter_block_04,2,324,325,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.8296530184248178e-41,1.0,0.0
3,formal_parameter_block_04,2,325,326,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.459311934103256e-43,1.0,0.0
3,formal_parameter_block_04,2,326,327,candidate_2_shared_limits,1.0,candidate_2_shared_limits,7.616257275564226e-48,1.0,0.0
3,formal_parameter_block_04,2,327,328,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.9632066525837573e-32,1.0,0.0
3,formal_parameter_block_04,2,328,329,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.1214030574949496e-51,1.0,0.0
3,formal_parameter_block_04,2,329,330,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.18387371658686e-39,1.0,0.0
3,formal_parameter_block_04,2,330,331,candidate_2_shared_limits,1.0,candidate_2_shared_limits,4.1008319956663966e-38,1.0,0.0
3,formal_parameter_block_04,2,331,332,candidate_2_shared_limits,1.0,candidate_2_shared_limits,4.827763612215039e-42,1.0,0.0
3,formal_parameter_block_04,2,332,333,candidate_2_shared_limits,1.0,candidate_2_shared_limits,4.793806861642664e-30,1.0,0.0
3,formal_parameter_block_04,2,333,334,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.81659407825527e-38,1.0,0.0
3,formal_parameter_block_04,2,334,335,candidate_2_shared_limits,1.0,candidate_2_shared_limits,7.119615250261904e-35,1.0,0.0
3,formal_parameter_block_04,2,335,336,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.1898108872010133e-42,1.0,0.0
3,formal_parameter_block_04,2,336,337,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.246211928067277e-41,1.0,0.0
3,formal_parameter_block_04,2,337,338,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.3312818613952268e-30,1.0,0.0
3,formal_parameter_block_04,2,338,339,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.824660681301108e-44,1.0,0.0
3,formal_parameter_block_04,2,339,340,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.9316337589410955e-49,1.0,0.0
3,formal_parameter_block_04,2,340,341,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.1863705071519726e-33,1.0,0.0
3,formal_parameter_block_04,2,341,342,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.639209795593158e-38,1.0,0.0
3,formal_parameter_block_04,2,342,343,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.3719897125714757e-33,1.0,0.0
3,formal_parameter_block_04,2,343,344,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.758955818670047e-48,1.0,0.0
3,formal_parameter_block_04,2,344,345,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.2949072511329095e-41,1.0,0.0
3,formal_parameter_block_04,2,345,346,candidate_2_shared_limits,1.0,candidate_2_shared_limits,5.165143968794121e-45,1.0,0.0
3,formal_parameter_block_04,2,346,347,candidate_2_shared_limits,1.0,candidate_2_shared_limits,4.0379112094546e-37,1.0,0.0
3,formal_parameter_block_04,2,347,348,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.1747467807607597e-42,1.0,0.0
3,formal_parameter_block_04,2,348,349,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.3436879333696526e-40,1.0,0.0
3,formal_parameter_block_04,2,349,350,candidate_2_shared_limits,1.0,candidate_2_shared_limits,6.0829080941620225e-59,1.0,0.0
3,formal_parameter_block_04,2,350,351,candidate_2_shared_limits,1.0,candidate_2_shared_limits,6.262193134906134e-33,1.0,0.0
3,formal_parameter_block_04,2,351,352,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.2050360424145652e-36,1.0,0.0
3,formal_parameter_block_04,2,352,353,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.8155377809356484e-69,1.0,0.0
3,formal_parameter_block_04,2,353,354,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.505053599890256e-42,1.0,0.0
3,formal_parameter_block_04,2,354,355,candidate_2_shared_limits,1.0,candidate_2_shared_limits,7.3068625094654635e-34,1.0,0.0
3,formal_parameter_block_04,2,355,356,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.5186626180904465e-40,1.0,0.0
3,formal_parameter_block_04,2,356,357,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.1719280829729084e-42,1.0,0.0
3,formal_parameter_block_04,2,357,358,candidate_2_shared_limits,1.0,candidate_2_shared_limits,5.857766489025707e-42,1.0,0.0
3,formal_parameter_block_04,2,358,359,candidate_2_shared_limits,1.0,candidate_2_shared_limits,9.917800966939737e-38,1.0,0.0
3,formal_parameter_block_04,2,359,360,candidate_2_shared_limits,1.0,candidate_2_shared_limits,5.1123496921874694e-33,1.0,0.0
3,formal_parameter_block_04,2,360,361,candidate_3_shared_limits,1.0,candidate_3_shared_limits,0.0,0.0,1.0
3,formal_parameter_block_04,2,361,362,candidate_3_shared_limits,1.0,candidate_3_shared_limits,0.0,0.0,1.0
3,formal_parameter_block_04,2,362,363,candidate_3_shared_limits,1.0,candidate_3_shared_limits,0.0,0.0,1.0
3,formal_parameter_block_04,2,363,364,candidate_3_shared_limits,1.0,candidate_3_shared_limits,0.0,0.0,1.0
3,formal_parameter_block_04,2,364,365,candidate_3_shared_limits,1.0,candidate_3_shared_limits,0.0,0.0,1.0
3,formal_parameter_block_04,2,365,366,candidate_3_shared_limits,1.0,candidate_3_shared_limits,0.0,0.0,1.0
3,formal_parameter_block_04,2,366,367,candidate_3_shared_limits,1.0,candidate_3_shared_limits,0.0,0.0,1.0
3,formal_parameter_block_04,2,367,368,candidate_3_shared_limits,1.0,candidate_3_shared_limits,6.637465795945914e-299,0.0,1.0
3,formal_parameter_block_04,2,368,369,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.656189400990354e-237,0.0,1.0
3,formal_parameter_block_04,2,369,370,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.843722984588364e-219,0.0,1.0
3,formal_parameter_block_04,2,370,371,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.6030398879731476e-175,6.807292375902798e-293,1.0
3,formal_parameter_block_04,2,371,372,candidate_3_shared_limits,1.0,candidate_3_shared_limits,5.433628636658359e-151,1.6329755549579043e-247,1.0
3,formal_parameter_block_04,2,372,373,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.2710395889696492e-124,1.9094606843008713e-201,1.0
3,formal_parameter_block_04,2,373,374,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.048731072144904e-98,1.3881036310867809e-160,1.0
3,formal_parameter_block_04,2,374,375,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.2700166956337592e-103,1.2087097158038114e-171,1.0
3,formal_parameter_block_04,2,375,376,candidate_3_shared_limits,1.0,candidate_3_shared_limits,6.499288462834556e-86,7.373337225350221e-146,1.0
3,formal_parameter_block_04,2,376,377,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.1035535482446187e-83,4.328296337474408e-146,1.0
3,formal_parameter_block_04,2,377,378,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.1640388793083423e-93,5.509202255118682e-140,1.0
3,formal_parameter_block_04,2,378,379,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.9360932293633302e-76,4.496164800695898e-133,1.0
3,formal_parameter_block_04,2,379,380,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.4270173528868494e-53,4.829341848746373e-89,1.0
3,formal_parameter_block_04,2,380,381,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.1162035649542215e-42,6.38846450023695e-70,1.0
3,formal_parameter_block_04,2,381,382,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.549087531135644e-39,1.296224537872152e-69,1.0
3,formal_parameter_block_04,2,382,383,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.4509302984757375e-33,1.652906213494245e-63,1.0
3,formal_parameter_block_04,2,383,384,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.016520441838971e-70,1.4427083809552573e-104,1.0
3,formal_parameter_block_04,2,384,385,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.8727705773049705e-40,2.0074015158851417e-69,1.0
3,formal_parameter_block_04,2,385,386,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.166735313003404e-55,1.2440000405242913e-91,1.0
3,formal_parameter_block_04,2,386,387,candidate_3_shared_limits,1.0,candidate_3_shared_limits,6.597672780720693e-63,6.948163843220509e-92,1.0
3,formal_parameter_block_04,2,387,388,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.5541437911208233e-45,1.2331446822092957e-68,1.0
3,formal_parameter_block_04,2,388,389,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.8741906671844943e-43,3.8618712274596486e-67,1.0
3,formal_parameter_block_04,2,389,390,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.0018659261378988e-30,7.840984223317907e-49,1.0
3,formal_parameter_block_04,2,390,391,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.443915661100853e-24,3.4234773117705903e-40,1.0
3,formal_parameter_block_04,2,391,392,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.7087140940571104e-36,2.6383305423653094e-56,1.0
3,formal_parameter_block_04,2,392,393,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.873425908464783e-27,1.8751845418107683e-47,1.0
3,formal_parameter_block_04,2,393,394,candidate_3_shared_limits,1.0,candidate_3_shared_limits,7.112085725054464e-72,1.0891588073264063e-56,1.0
3,formal_parameter_block_04,2,394,395,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.5197485642032785e-83,1.4948855442655239e-83,1.0
3,formal_parameter_block_04,2,395,396,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.513386058528544e-59,3.852959147139418e-93,1.0
3,formal_parameter_block_04,2,396,397,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.4712564065606136e-30,8.474468220794505e-79,1.0
3,formal_parameter_block_04,2,397,398,candidate_3_shared_limits,1.0,candidate_3_shared_limits,5.103024643643981e-22,3.714674552713458e-52,1.0
3,formal_parameter_block_04,2,398,399,candidate_3_shared_limits,1.0,candidate_3_shared_limits,5.6165706021332195e-68,3.620923755436658e-105,1.0
3,formal_parameter_block_04,2,399,400,candidate_3_shared_limits,1.0,candidate_3_shared_limits,5.596332715685517e-56,4.8973259124228875e-87,1.0
3,formal_parameter_block_04,2,400,401,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.7615378706919202e-52,5.295308214997758e-93,1.0
3,formal_parameter_block_04,2,401,402,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.7486735600289373e-44,6.697376599652988e-83,1.0
3,formal_parameter_block_04,2,402,403,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.777102043538159e-106,8.34225242374271e-105,1.0
3,formal_parameter_block_04,2,403,404,candidate_3_shared_limits,1.0,candidate_3_shared_limits,8.387803919934099e-81,6.424088729497175e-116,1.0
3,formal_parameter_block_04,2,404,405,candidate_3_shared_limits,1.0,candidate_3_shared_limits,6.699416197562894e-85,2.7126794858522783e-120,1.0
3,formal_parameter_block_04,2,405,406,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.1681195947443753e-51,2.1460639095871486e-108,1.0
3,formal_parameter_block_04,2,406,407,candidate_3_shared_limits,1.0,candidate_3_shared_limits,5.5221056094701533e-42,2.0688584797899434e-98,1.0
3,formal_parameter_block_04,2,407,408,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.4261869189346106e-33,2.0414068780688934e-65,1.0
3,formal_parameter_block_04,2,408,409,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.754812222595085e-40,1.03496292566151e-73,1.0
3,formal_parameter_block_04,2,409,410,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.0404056097034179e-45,1.5403103959369113e-72,1.0
3,formal_parameter_block_04,2,410,411,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.359326481144623e-34,1.0104721922998478e-57,1.0
3,formal_parameter_block_04,2,411,412,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.360187587213672e-43,5.043275032916105e-63,1.0
3,formal_parameter_block_04,2,412,413,candidate_3_shared_limits,1.0,candidate_3_shared_limits,9.228646743103065e-32,1.9539866367276121e-53,1.0
3,formal_parameter_block_04,2,413,414,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.9213885548226806e-33,2.556299453171564e-54,1.0
3,formal_parameter_block_04,2,414,415,candidate_3_shared_limits,1.0,candidate_3_shared_limits,7.26416570901127e-105,3.1249054568831814e-58,1.0
3,formal_parameter_block_04,2,415,416,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.4044444592807495e-77,1.2652538847940144e-117,1.0
3,formal_parameter_block_04,2,416,417,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.3134300506717084e-32,5.775852530910818e-88,1.0
3,formal_parameter_block_04,2,417,418,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.460372827466319e-36,4.2417272662739296e-70,1.0
3,formal_parameter_block_04,2,418,419,candidate_3_shared_limits,1.0,candidate_3_shared_limits,8.448545752926593e-36,1.179172027303555e-56,1.0
3,formal_parameter_block_04,2,419,420,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.61816221725474e-49,2.759555389794174e-77,1.0
3,formal_parameter_block_04,2,420,421,candidate_3_shared_limits,1.0,candidate_3_shared_limits,6.715223913861286e-36,2.3913951317707206e-54,1.0
3,formal_parameter_block_04,2,421,422,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.070307461502971e-38,6.68323391717021e-69,1.0
3,formal_parameter_block_04,2,422,423,candidate_3_shared_limits,1.0,candidate_3_shared_limits,6.163216254502141e-38,4.060157045506612e-55,1.0
3,formal_parameter_block_04,2,423,424,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.794196408179942e-39,3.377777004425522e-61,1.0
3,formal_parameter_block_04,2,424,425,candidate_3_shared_limits,1.0,candidate_3_shared_limits,8.46327006203403e-37,1.916316383106645e-64,1.0
3,formal_parameter_block_04,2,425,426,candidate_3_shared_limits,1.0,candidate_3_shared_limits,7.228682331939258e-44,8.471150048167169e-70,1.0
3,formal_parameter_block_04,2,426,427,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.4948191217673285e-37,3.3133755095103583e-59,1.0
3,formal_parameter_block_04,2,427,428,candidate_3_shared_limits,1.0,candidate_3_shared_limits,6.8296815581110386e-43,2.1003060947448063e-69,1.0
3,formal_parameter_block_04,2,428,429,candidate_3_shared_limits,1.0,candidate_3_shared_limits,9.788287063663194e-46,1.0422622352497616e-74,1.0
3,formal_parameter_block_04,2,429,430,candidate_3_shared_limits,1.0,candidate_3_shared_limits,6.858366451508297e-64,8.156752164722081e-92,1.0
3,formal_parameter_block_04,2,430,431,candidate_3_shared_limits,1.0,candidate_3_shared_limits,5.681328773188841e-66,4.58437105349488e-107,1.0
3,formal_parameter_block_04,2,431,432,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.969000928220438e-78,3.684911653923269e-102,1.0
3,formal_parameter_block_04,2,432,433,candidate_3_shared_limits,1.0,candidate_3_shared_limits,7.441543357529631e-67,1.1958961076352428e-111,1.0
3,formal_parameter_block_04,2,433,434,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.161538429010546e-40,4.754979738830452e-80,1.0
3,formal_parameter_block_04,2,434,435,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.482101490923411e-59,6.418862727912152e-99,1.0
3,formal_parameter_block_04,2,435,436,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.368879236687453e-53,1.341399991704849e-93,1.0
3,formal_parameter_block_04,2,436,437,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.0609373633314806e-43,6.988543385852569e-75,1.0
3,formal_parameter_block_04,2,437,438,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.0195551778400519e-45,2.407070612887997e-73,1.0
3,formal_parameter_block_04,2,438,439,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.9694323873809143e-30,2.5245547529269366e-52,1.0
3,formal_parameter_block_04,2,439,440,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.84157734053923e-31,5.319134081167396e-51,1.0
3,formal_parameter_block_04,2,440,441,candidate_3_shared_limits,1.0,candidate_3_shared_limits,5.7594282005985e-39,4.23852649096843e-59,1.0
3,formal_parameter_block_04,2,441,442,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.1763825084363225e-31,6.6019203328163866e-49,1.0
3,formal_parameter_block_04,2,442,443,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.7286901079327703e-34,8.234425781700843e-56,1.0
3,formal_parameter_block_04,2,443,444,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.9378394012993522e-35,1.845910617763618e-53,1.0
3,formal_parameter_block_04,2,444,445,candidate_3_shared_limits,1.0,candidate_3_shared_limits,6.16056129868591e-57,2.4614519378893262e-51,1.0
3,formal_parameter_block_04,2,445,446,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.755833768283764e-39,1.6351470832731736e-66,1.0
3,formal_parameter_block_04,2,446,447,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.8835480291807064e-91,2.0529782244533707e-100,1.0
3,formal_parameter_block_04,2,447,448,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.3188209775491446e-52,1.039837793053837e-91,1.0
3,formal_parameter_block_04,2,448,449,candidate_3_shared_limits,1.0,candidate_3_shared_limits,6.001037746912902e-50,6.045911690088536e-102,1.0
3,formal_parameter_block_04,2,449,450,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.310366395820901e-57,2.5371652850013704e-93,1.0
3,formal_parameter_block_04,2,450,451,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.5710157996572912e-45,1.6293358923090818e-79,1.0
3,formal_parameter_block_04,2,451,452,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.457403621996914e-54,3.332540152600861e-87,1.0
3,formal_parameter_block_04,2,452,453,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.5608440590150183e-53,5.406078378200175e-93,1.0
3,formal_parameter_block_04,2,453,454,candidate_3_shared_limits,1.0,candidate_3_shared_limits,8.922969277655579e-38,1.6716254494129822e-71,1.0
3,formal_parameter_block_04,2,454,455,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.3844401541275736e-54,2.0280626832504581e-84,1.0
3,formal_parameter_block_04,2,455,456,candidate_3_shared_limits,1.0,candidate_3_shared_limits,5.189152096097128e-51,7.835105270646426e-89,1.0
3,formal_parameter_block_04,2,456,457,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.403165041999947e-54,2.533587682993329e-82,1.0
